,Nome,Endereco,Cep - UF,Telefone,Numero CGC,Horario de Atendimento
0,"PEDRO LEOPOLDO, MG",RUA COMENDADOR ANTONIO ALVES NUM 850 - CENTRO,"3325033 - PEDRO LEOPOLDO, MG",Tel: (31) 4003-1043,Ag. Número: 0144-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PERDOES, MG",RUA GOVERNADOR VALADARES NUM 309 - CENTRO,"372600 - PERDOES, MG",Tel: (35) 4003-1043,Ag. Número: 1443-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PIRAPETINGA, MG",PRACA MAJOR MANOEL DA COSTA NUM 40 - CENTRO,"367300 - PIRAPETINGA, MG",Tel: (32) 4003-1043,Ag. Número: 1487-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PIRAPORA, MG",RUA FRANCISCO MOTA NUM 180 - SANTOS DUMONT,"39274150 - PIRAPORA, MG",Tel: (38) 4003-1043,Ag. Número: 0609-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PITANGUI, MG",RUA DO PILAR NUM 118 - CENTRO,"356500 - PITANGUI, MG",Tel: (37) 4003-1043,Ag. Número: 1700-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PIUMHI, MG",RUA PADRE ABEL NUM 414 - CENTRO,"379250 - PIUMHI, MG",Tel: (37) 4003-1043,Ag. Número: 1425-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"CIDADE DAS FONTES, MG",RUA SAO PAULO NUM 435 - CENTRO,"3770112 - POCOS DE CALDAS, MG",Tel: (35) 4003-1043,Ag. Número: 3179-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"POCOS DE CALDAS, MG",RUA SAO PAULO NUM 100 - CENTRO,"3770112 - POCOS DE CALDAS, MG",Tel: (35) 4003-1043,Ag. Número: 0145-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SUL DAS GERAES, MG",RUA ALAGOAS NUM 55 - CENTRO,"3770134 - POCOS DE CALDAS, MG",Tel: (35) 4003-1043,Ag. Número: 3043-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"POMPEU, MG",PRACA LEVI CAMPOS NUM 144 - CENTRO,"356400 - POMPEU, MG",Tel: (37) 4003-1043,Ag. Número: 1426-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PONTE NOVA, MG",RUA BENEDITO VALADARES NUM 195 - CENTRO,"3543012 - PONTE NOVA, MG",Tel: (31) 4003-1043,Ag. Número: 0146-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"BAIRRO FOCH, MG",AVENIDA PREFEITO OLAVO GOMES DE OLIVEIRA NUM 2345 - SAO CARLOS,"375570 - POUSO ALEGRE, MG",Tel: (35) 4003-1043,Ag. Número: 4537-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"FERNAO DIAS, MG",RUA COMENDADOR JOSE GARCIA NUM 898 - SAUDADE - BOM JESUS,"37553442 - POUSO ALEGRE, MG",Tel: (35) 4003-1043,Ag. Número: 3539-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"POUSO ALEGRE, MG",PRACA SENADOR EDUARDO AMARAL NUM 64 - CENTRO,"37550157 - POUSO ALEGRE, MG",Tel: (35) 4003-1043,Ag. Número: 0147-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PRATA, MG",PRACA XV DE NOVEMBRO NUM 167 - CENTRO,"381400 - PRATA, MG",Tel: (34) 4003-1043,Ag. Número: 1235-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PRATAPOLIS, MG",RUA ARTHUR BERNARDES NUM 527 - CENTRO,"379700 - PRATAPOLIS, MG",Tel: (35) 4003-1043,Ag. Número: 1748-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"RAUL SOARES, MG",RUA PREFEITO WILSON DAMIAO NUM 120 - CENTRO,"353500 - RAUL SOARES, MG",Tel: (33) 4003-1043,Ag. Número: 0710-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"JUSTINOPOLIS, MG",AVENIDA DENISE CRISTINA ROCHA NUM 857 - GUADALAJARA (JUSTINOPOLIS),"339001 - RIBEIRAO DAS NEVES, MG",Tel: (31) 4003-1043,Ag. Número: 4980-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"RIBEIRAO DAS NEVES, MG",RUA ARI TEIXEIRA DA COSTA NUM 590 - CENTRO,"3380520 - RIBEIRAO DAS NEVES, MG",Tel: (31) 4003-1043,Ag. Número: 3615-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"RIO CASCA, MG",RUA DR. JOAO PINHEIRO NUM 281 - DAS GRACAS,"353700 - RIO CASCA, MG",Tel: (31) 4003-1043,Ag. Número: 1474-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"RIO PARANAIBA, MG",RUA CAPITAL FRANKLIN DE CASTRO NUM 925 - CENTRO,"388100 - RIO PARANAIBA, MG",Tel: (34) 4003-1043,Ag. Número: 4382-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"RIO POMBA, MG",AVENIDA RAUL SOARES NUM 32 - CENTRO,"361800 - RIO POMBA, MG",Tel: (32) 4003-1043,Ag. Número: 1123-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ANA LUCIA, MG",AVENIDA CONTAGEM NUM 1180 - VILA NOVA VISTA,"347100 - SABARA, MG",Tel: (31) 4003-1043,Ag. Número: 4964-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SABARA, MG",RUA BORBA GATO NUM 45 - CENTRO,"34505830 - SABARA, MG",Tel: (31) 4003-1043,Ag. Número: 1742-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SACRAMENTO, MG",AVENIDA BENEDITO VALADARES NUM 104 - CENTRO,"381900 - SACRAMENTO, MG",Tel: (34) 4003-1043,Ag. Número: 0940-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SALINAS, MG",RUA RAUL SOARES NUM 80 - CENTRO,"395600 - SALINAS, MG",Tel: (38) 4003-1043,Ag. Número: 1830-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SALTO DA DIVISA, MG",RUA DIREITA NUM 68 - CENTRO,"399250 - SALTO DA DIVISA, MG",Tel: (33) 4003-1043,Ag. Número: 1745-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SANTA BARBARA, MG",RUA JOAO MOTA NUM 336 - CENTRO,"359600 - SANTA BARBARA, MG",Tel: (31) 4003-1043,Ag. Número: 1475-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"BARONESA, MG",AVENIDA BRASILIA NUM 1660 - SAO BENEDITO,"33105516 - SANTA LUZIA, MG",Tel: (31) 4003-1043,Ag. Número: 3663-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SANTA LUZIA, MG",RUA DO CARMO NUM 460 - CENTRO,"33010200 - SANTA LUZIA, MG",Tel: (31) 4003-1043,Ag. Número: 1066-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SANTA RITA DO SAPUCAI, MG",PRACA SANTA RITA NUM 210 - CENTRO,"375400 - SANTA RITA DO SAPUCAI, MG",Tel: (35) 4003-1043,Ag. Número: 0941-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SANTA VITORIA, MG",AVENIDA REINALDO F. MORAES NUM 1151 - CENTRO,"383200 - SANTA VITORIA, MG",Tel: (34) 4003-1043,Ag. Número: 1124-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SANTANA DO JACARE, MG",PRACA JOAO ALVES DUCA NUM 186 - CENTRO,"372780 - SANTANA DO JACARE, MG",Tel: (35) 4003-1043,Ag. Número: 0148-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SANTO ANTONIO DO MONTE, MG",PRACA MONSENHOR OTAVIANO NUM 42 - CENTRO,"355600 - SANTO ANTONIO DO MONTE, MG",Tel: (37) 4003-1043,Ag. Número: 2743-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SANTOS DUMONT, MG",AVENIDA PRESIDENTE GETULIO VARGAS NUM 209 - CENTRO,"3624075 - SANTOS DUMONT, MG",Tel: (32) 4003-1043,Ag. Número: 0149-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SAO FRANCISCO DAS PEDRAS, MG",AVENIDA OSCAR CAETANO NUM 1279 - CENTRO,"393000 - SAO FRANCISCO, MG",Tel: (38) 4003-1043,Ag. Número: 3376-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SAO GONCALO DO RIO ABAIXO, MG",AVENIDA CENTRAL NUM 389 - CENTRO,"359350 - SAO GONCALO DO RIO ABAIXO, MG",Tel: (31) 4003-1043,Ag. Número: 3377-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SAO GONCALO DO SAPUCAI, MG",RUA DR. FERNANDO LEMOS NUM 11 - CENTRO,"374900 - SAO GONCALO DO SAPUCAI, MG",Tel: (35) 4003-1043,Ag. Número: 0150-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SAO GOTARDO, MG",PRACA SAO SEBASTIAO NUM 128 - CENTRO,"388000 - SAO GOTARDO, MG",Tel: (34) 4003-1043,Ag. Número: 1820-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SAO JOAO DEL REI, MG",RUA QUINTINO BOCAIUVA NUM 126 - CENTRO,"36307302 - SAO JOAO DEL REI, MG",Tel: (32) 4003-1043,Ag. Número: 0151-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SAO JOAO NEPOMUCENO, MG",RUA DUQUE DE CAXIAS NUM 150 - CENTRO,"366800 - SAO JOAO NEPOMUCENO, MG",Tel: (32) 4003-1043,Ag. Número: 1067-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SAO JOSE DA LAPA, MG",RUA IRMAO GALDINO NUM 145 - PADRE GASPAR,"333500 - SAO JOSE DA LAPA, MG",Tel: (31) 4003-1043,Ag. Número: 4384-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SAO LOURENCO, MG",AVENIDA PEDRO II NUM 244 - CENTRO,"374700 - SAO LOURENCO, MG",Tel: (35) 4003-1043,Ag. Número: 0152-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SAO SEBASTIAO DO PARAISO, MG",PRACA COMENDADOR JOSE HONORIO NUM 99 - CENTRO,"379500 - SAO SEBASTIAO DO PARAISO, MG",Tel: (35) 4003-1043,Ag. Número: 0153-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SARZEDO, MG",RUA EDUARDO COZAC NUM 59 - CENTRO,"324500 - SARZEDO, MG",Tel: (31) 4003-1043,Ag. Número: 4344-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"CANAAN, MG",AVENIDA RAQUEL TEIXEIRA VIANA NUM 1085 - CANAAN,"35700293 - SETE LAGOAS, MG",Tel: (31) 4003-1043,Ag. Número: 2475-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SERRA DE SANTA HELENA, MG",RUA SANTA HELENA NUM 103 - CANAA,"35700285 - SETE LAGOAS, MG",Tel: (31) 4003-1043,Ag. Número: 2031-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SETE LAGOAS, MG",AVENIDA MUCIO JOSE REIS NUM 70 - CENTRO,"35700640 - SETE LAGOAS, MG",Tel: (31) 4003-1043,Ag. Número: 0154-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"TAIOBEIRAS, MG",AVENIDA AMAZONAS NUM 475 - CENTRO,"395500 - TAIOBEIRAS, MG",Tel: (38) 4003-1043,Ag. Número: 3411-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"TEOFILO OTONI, MG",RUA ENGENHEIRO ANTUNES NUM 222 - CENTRO,"3980019 - TEOFILO OTONI, MG",Tel: (33) 4003-1043,Ag. Número: 0155-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"VALE DO MUCURI, MG",AVENIDA GETULIO VARGAS NUM 1126 - CENTRO,"3980015 - TEOFILO OTONI, MG",Tel: (33) 4003-1043,Ag. Número: 3662-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ACESITA, MG",RUA TRINTA E UM DE MARCO NUM 152 - CENTRO,"3518028 - TIMOTEO, MG",Tel: (31) 4003-1043,Ag. Número: 2296-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"TIMOTEO, MG",AVENIDA CASTELO BRANCO NUM 13 - SAO JOSE,"3518254 - TIMOTEO, MG",Tel: (31) 4003-1043,Ag. Número: 1462-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"TOCANTINENSE, MG",RUA PADRE GOULART NUM 30/40 - CENTRO,"365120 - TOCANTINS, MG",Tel: (32) 4003-1043,Ag. Número: 3650-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"TRES CORACOES, MG",AVENIDA PRESIDENTE GETULIO VARGAS NUM 329 - CENTRO,"37410137 - TRES CORACOES, MG",Tel: (35) 4003-1043,Ag. Número: 0156-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"TRES MARIAS, MG",RUA ANTONIO CARLOS PEDROSO NUM 46 - PARQUE DIADORIM,"392050 - TRES MARIAS, MG",Tel: (38) 4003-1043,Ag. Número: 3813-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"TRES PONTAS, MG",PRACA CONEGO VICTOR NUM 203 - CENTRO,"371851 - TRES PONTAS, MG",Tel: (35) 4003-1043,Ag. Número: 0157-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"TUPACIGUARA, MG",RUA BUENO BRANDAO NUM 41 - CENTRO,"384800 - TUPACIGUARA, MG",Tel: (34) 4003-1043,Ag. Número: 0158-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"POLO MOVELEIRO, MG",AVENIDA OLEGARIO MACIEL NUM 1020 - INDUSTRIAL,"365022 - UBA, MG",Tel: (32) 4003-1043,Ag. Número: 3750-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"UBA, MG",PRACA DA INDEPENDENCIA NUM 500 - CENTRO,"3650095 - UBA, MG",Tel: (32) 4003-1043,Ag. Número: 0159-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"ABADIA, MG",RUA PRUDENTE DE MORAIS NUM 160 - ABADIA,"38026250 - UBERABA, MG",Tel: (34) 4003-1043,Ag. Número: 3653-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"AVENIDA GUILHERME FERREIRA, MG",AVENIDA GUILHERME FERREIRA NUM 1270 - SAO BENEDITO,"38022200 - UBERABA, MG",Tel: (34) 4003-1043,Ag. Número: 2982-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"FIDELIS REIS, MG",AVENIDA DOUTOR FIDELIS REIS NUM 221 - FABRICIO,"3801030 - UBERABA, MG",Tel: (34) 4003-1043,Ag. Número: 1534-2,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SAO BENEDITO, MG",PRACA FREI EUGENIO NUM 12 - SAO BENEDITO,"38010280 - UBERABA, MG",Tel: (34) 4003-1043,Ag. Número: 1538-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"UBERABA, MG",AVENIDA LEOPOLDINO DE OLIVEIRA NUM 4230 - FABRICIO,"38065165 - UBERABA, MG",Tel: (34) 4003-1043,Ag. Número: 0160-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"AV COM ALEXANDRINO GARCIA, MG",AVENIDA COMENDADOR ALEXANDRINO GARCIA NUM 1285 - MARTA HELENA,"38402228 - UBERLANDIA, MG",Tel: (34) 4003-1043,Ag. Número: 3380-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"LUIZOTE, MG",AVENIDA JOSE FONSECA E SILVA NUM 777 - JARDIM PATRICIA,"3841497 - UBERLANDIA, MG",Tel: (34) 4003-1043,Ag. Número: 3274-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"MARTINS, MG",AVENIDA FERNANDO VILELA NUM 1510 - MARTINS,"38400458 - UBERLANDIA, MG",Tel: (34) 4003-1043,Ag. Número: 1537-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"QUINTINO BOCAIUVA, MG",RUA QUINTINO BOCAIUVA NUM 472 - CENTRO,"38400108 - UBERLANDIA, MG",Tel: (34) 4003-1043,Ag. Número: 3026-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"RONDON PACHECO, MG",AVENIDA GOVERNADOR RONDON PACHECO NUM 4671 - CONJUNTO BANDEIRANTES,"38400766 - UBERLANDIA, MG",Tel: (34) 4003-1043,Ag. Número: 3152-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"SERGIO PACHECO, MG",AVENIDA VASCONCELOS COSTA NUM 97 - MARTINS,"38400448 - UBERLANDIA, MG",Tel: (34) 4003-1043,Ag. Número: 2494-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"TRIANGULO, MG",AVENIDA FLORIANO PEIXOTO NUM 2128 - BRASIL,"38400702 - UBERLANDIA, MG",Tel: (34) 4003-1043,Ag. Número: 1910-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"TUBAL VILELA, MG",PRACA TUBAL VILELA NUM 207 - CENTRO,"38400186 - UBERLANDIA, MG",Tel: (34) 4003-1043,Ag. Número: 0162-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"UBERLANDIA, MG",PRACA OSWALDO CRUZ NUM 390 - CENTRO,"38400122 - UBERLANDIA, MG",Tel: (34) 4003-1043,Ag. Número: 0161-9,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"VIRGILIO GALASSI, MG",AVENIDA ANSELMO ALVES DOS SANTOS NUM 600 - SANTA MONICA,"3840897 - UBERLANDIA, MG",Tel: (34) 4003-1043,Ag. Número: 3961-6,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"UNAI, MG",RUA PROFESSOR OLIMPIO GONZAGA NUM 288 - CENTRO,"386104 - UNAI, MG",Tel: (38) 4003-1043,Ag. Número: 0942-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"PRINCESA, MG",AVENIDA PRINCESA DO SUL NUM 805 - JARDIM ANDERE,"3702680 - VARGINHA, MG",Tel: (35) 4003-1043,Ag. Número: 1724-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"VARGINHA, MG",PRACA GETULIO VARGAS NUM 55 - CENTRO,"3700235 - VARGINHA, MG",Tel: (35) 4003-1043,Ag. Número: 0163-5,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"VARZEA DA PALMA, MG",PRACA FREI JORGE NUM 752 - CENTRO,"392600 - VARZEA DA PALMA, MG",Tel: (38) 4003-1043,Ag. Número: 2889-4,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"VAZANTE, MG",RUA JOAQUIM MARTINS NUM 137 - CENTRO,"387800 - VAZANTE, MG",Tel: (34) 4003-1043,Ag. Número: 3697-8,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"VESPASIANO, MG",RUA PREFEITO SEBASTIAO FERNANDES NUM 412 - CENTRO,"332000 - VESPASIANO, MG",Tel: (31) 4003-1043,Ag. Número: 1926-7,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"VICOSA, MG",PRACA SILVIANO BRANDAO. NUM 100 - CENTRO,"3657035 - VICOSA, MG",Tel: (31) 4003-1043,Ag. Número: 0164-3,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"VIRGINIA, MG",PRACA MONTE RASO NUM 114 - CENTRO,"374650 - VIRGINIA, MG",Tel: (35) 4003-1043,Ag. Número: 0165-1,Horário de atendimento: 10:00 às 15:00 (dias úteis)
0,"VISCONDE DO RIO BRANCO, MG",PRACA 28 DE SETEMBRO NUM 236 - CENTRO,"365200 - VISCONDE DO RIO BRANCO, MG",Tel: (32) 4003-1043,Ag. Número: 0166-0,Horário de atendimento: 10:00 às 15:00 (dias úteis)
